J,tau_sq,omega_sq,rho,P,f_c_val,bal,iteration,seed,PYL_ID
72,0.16000000000000003,0.04000000000000001,0.8,0.8,P6,balanced_j,625,626608090,1400
24,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P6,balanced_j,625,626608091,1401
36,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P6,balanced_j,625,626608092,1402
48,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P6,balanced_j,625,626608093,1403
60,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P6,balanced_j,625,626608094,1404
72,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P6,balanced_j,625,626608095,1405
24,0.16000000000000003,0.0025000000000000005,0.2,0.9,P6,balanced_j,625,626608096,1406
36,0.16000000000000003,0.0025000000000000005,0.2,0.9,P6,balanced_j,625,626608097,1407
48,0.16000000000000003,0.0025000000000000005,0.2,0.9,P6,balanced_j,625,626608098,1408
60,0.16000000000000003,0.0025000000000000005,0.2,0.9,P6,balanced_j,625,626608099,1409
72,0.16000000000000003,0.0025000000000000005,0.2,0.9,P6,balanced_j,625,626608100,1410
24,0.0025000000000000005,0.04000000000000001,0.2,0.9,P6,balanced_j,625,626608101,1411
36,0.0025000000000000005,0.04000000000000001,0.2,0.9,P6,balanced_j,625,626608102,1412
48,0.0025000000000000005,0.04000000000000001,0.2,0.9,P6,balanced_j,625,626608103,1413
60,0.0025000000000000005,0.04000000000000001,0.2,0.9,P6,balanced_j,625,626608104,1414
72,0.0025000000000000005,0.04000000000000001,0.2,0.9,P6,balanced_j,625,626608105,1415
24,0.16000000000000003,0.04000000000000001,0.2,0.9,P6,balanced_j,625,626608106,1416
36,0.16000000000000003,0.04000000000000001,0.2,0.9,P6,balanced_j,625,626608107,1417
48,0.16000000000000003,0.04000000000000001,0.2,0.9,P6,balanced_j,625,626608108,1418
60,0.16000000000000003,0.04000000000000001,0.2,0.9,P6,balanced_j,625,626608109,1419
72,0.16000000000000003,0.04000000000000001,0.2,0.9,P6,balanced_j,625,626608110,1420
24,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P6,balanced_j,625,626608111,1421
36,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P6,balanced_j,625,626608112,1422
48,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P6,balanced_j,625,626608113,1423
60,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P6,balanced_j,625,626608114,1424
72,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P6,balanced_j,625,626608115,1425
24,0.16000000000000003,0.0025000000000000005,0.8,0.9,P6,balanced_j,625,626608116,1426
36,0.16000000000000003,0.0025000000000000005,0.8,0.9,P6,balanced_j,625,626608117,1427
48,0.16000000000000003,0.0025000000000000005,0.8,0.9,P6,balanced_j,625,626608118,1428
60,0.16000000000000003,0.0025000000000000005,0.8,0.9,P6,balanced_j,625,626608119,1429
72,0.16000000000000003,0.0025000000000000005,0.8,0.9,P6,balanced_j,625,626608120,1430
24,0.0025000000000000005,0.04000000000000001,0.8,0.9,P6,balanced_j,625,626608121,1431
36,0.0025000000000000005,0.04000000000000001,0.8,0.9,P6,balanced_j,625,626608122,1432
48,0.0025000000000000005,0.04000000000000001,0.8,0.9,P6,balanced_j,625,626608123,1433
60,0.0025000000000000005,0.04000000000000001,0.8,0.9,P6,balanced_j,625,626608124,1434
72,0.0025000000000000005,0.04000000000000001,0.8,0.9,P6,balanced_j,625,626608125,1435
24,0.16000000000000003,0.04000000000000001,0.8,0.9,P6,balanced_j,625,626608126,1436
36,0.16000000000000003,0.04000000000000001,0.8,0.9,P6,balanced_j,625,626608127,1437
48,0.16000000000000003,0.04000000000000001,0.8,0.9,P6,balanced_j,625,626608128,1438
60,0.16000000000000003,0.04000000000000001,0.8,0.9,P6,balanced_j,625,626608129,1439
72,0.16000000000000003,0.04000000000000001,0.8,0.9,P6,balanced_j,625,626608130,1440
24,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P7,balanced_j,625,626608131,1441
36,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P7,balanced_j,625,626608132,1442
48,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P7,balanced_j,625,626608133,1443
60,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P7,balanced_j,625,626608134,1444
72,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P7,balanced_j,625,626608135,1445
24,0.16000000000000003,0.0025000000000000005,0.2,0.05,P7,balanced_j,625,626608136,1446
36,0.16000000000000003,0.0025000000000000005,0.2,0.05,P7,balanced_j,625,626608137,1447
48,0.16000000000000003,0.0025000000000000005,0.2,0.05,P7,balanced_j,625,626608138,1448
60,0.16000000000000003,0.0025000000000000005,0.2,0.05,P7,balanced_j,625,626608139,1449
72,0.16000000000000003,0.0025000000000000005,0.2,0.05,P7,balanced_j,625,626608140,1450
24,0.0025000000000000005,0.04000000000000001,0.2,0.05,P7,balanced_j,625,626608141,1451
36,0.0025000000000000005,0.04000000000000001,0.2,0.05,P7,balanced_j,625,626608142,1452
48,0.0025000000000000005,0.04000000000000001,0.2,0.05,P7,balanced_j,625,626608143,1453
60,0.0025000000000000005,0.04000000000000001,0.2,0.05,P7,balanced_j,625,626608144,1454
72,0.0025000000000000005,0.04000000000000001,0.2,0.05,P7,balanced_j,625,626608145,1455
24,0.16000000000000003,0.04000000000000001,0.2,0.05,P7,balanced_j,625,626608146,1456
36,0.16000000000000003,0.04000000000000001,0.2,0.05,P7,balanced_j,625,626608147,1457
48,0.16000000000000003,0.04000000000000001,0.2,0.05,P7,balanced_j,625,626608148,1458
60,0.16000000000000003,0.04000000000000001,0.2,0.05,P7,balanced_j,625,626608149,1459
72,0.16000000000000003,0.04000000000000001,0.2,0.05,P7,balanced_j,625,626608150,1460
24,0.0025000000000000005,0.0025000000000000005,0.8,0.05,P7,balanced_j,625,626608151,1461
36,0.0025000000000000005,0.0025000000000000005,0.8,0.05,P7,balanced_j,625,626608152,1462
48,0.0025000000000000005,0.0025000000000000005,0.8,0.05,P7,balanced_j,625,626608153,1463
60,0.0025000000000000005,0.0025000000000000005,0.8,0.05,P7,balanced_j,625,626608154,1464
72,0.0025000000000000005,0.0025000000000000005,0.8,0.05,P7,balanced_j,625,626608155,1465
24,0.16000000000000003,0.0025000000000000005,0.8,0.05,P7,balanced_j,625,626608156,1466
36,0.16000000000000003,0.0025000000000000005,0.8,0.05,P7,balanced_j,625,626608157,1467
48,0.16000000000000003,0.0025000000000000005,0.8,0.05,P7,balanced_j,625,626608158,1468
60,0.16000000000000003,0.0025000000000000005,0.8,0.05,P7,balanced_j,625,626608159,1469
72,0.16000000000000003,0.0025000000000000005,0.8,0.05,P7,balanced_j,625,626608160,1470
24,0.0025000000000000005,0.04000000000000001,0.8,0.05,P7,balanced_j,625,626608161,1471
36,0.0025000000000000005,0.04000000000000001,0.8,0.05,P7,balanced_j,625,626608162,1472
48,0.0025000000000000005,0.04000000000000001,0.8,0.05,P7,balanced_j,625,626608163,1473
60,0.0025000000000000005,0.04000000000000001,0.8,0.05,P7,balanced_j,625,626608164,1474
72,0.0025000000000000005,0.04000000000000001,0.8,0.05,P7,balanced_j,625,626608165,1475
24,0.16000000000000003,0.04000000000000001,0.8,0.05,P7,balanced_j,625,626608166,1476
36,0.16000000000000003,0.04000000000000001,0.8,0.05,P7,balanced_j,625,626608167,1477
48,0.16000000000000003,0.04000000000000001,0.8,0.05,P7,balanced_j,625,626608168,1478
60,0.16000000000000003,0.04000000000000001,0.8,0.05,P7,balanced_j,625,626608169,1479
72,0.16000000000000003,0.04000000000000001,0.8,0.05,P7,balanced_j,625,626608170,1480
24,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P7,balanced_j,625,626608171,1481
36,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P7,balanced_j,625,626608172,1482
48,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P7,balanced_j,625,626608173,1483
60,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P7,balanced_j,625,626608174,1484
72,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P7,balanced_j,625,626608175,1485
24,0.16000000000000003,0.0025000000000000005,0.2,0.2,P7,balanced_j,625,626608176,1486
36,0.16000000000000003,0.0025000000000000005,0.2,0.2,P7,balanced_j,625,626608177,1487
48,0.16000000000000003,0.0025000000000000005,0.2,0.2,P7,balanced_j,625,626608178,1488
60,0.16000000000000003,0.0025000000000000005,0.2,0.2,P7,balanced_j,625,626608179,1489
72,0.16000000000000003,0.0025000000000000005,0.2,0.2,P7,balanced_j,625,626608180,1490
24,0.0025000000000000005,0.04000000000000001,0.2,0.2,P7,balanced_j,625,626608181,1491
36,0.0025000000000000005,0.04000000000000001,0.2,0.2,P7,balanced_j,625,626608182,1492
48,0.0025000000000000005,0.04000000000000001,0.2,0.2,P7,balanced_j,625,626608183,1493
60,0.0025000000000000005,0.04000000000000001,0.2,0.2,P7,balanced_j,625,626608184,1494
72,0.0025000000000000005,0.04000000000000001,0.2,0.2,P7,balanced_j,625,626608185,1495
24,0.16000000000000003,0.04000000000000001,0.2,0.2,P7,balanced_j,625,626608186,1496
36,0.16000000000000003,0.04000000000000001,0.2,0.2,P7,balanced_j,625,626608187,1497
48,0.16000000000000003,0.04000000000000001,0.2,0.2,P7,balanced_j,625,626608188,1498
60,0.16000000000000003,0.04000000000000001,0.2,0.2,P7,balanced_j,625,626608189,1499
72,0.16000000000000003,0.04000000000000001,0.2,0.2,P7,balanced_j,625,626608190,1500
24,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P7,balanced_j,625,626608191,1501
36,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P7,balanced_j,625,626608192,1502
48,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P7,balanced_j,625,626608193,1503
60,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P7,balanced_j,625,626608194,1504
72,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P7,balanced_j,625,626608195,1505
24,0.16000000000000003,0.0025000000000000005,0.8,0.2,P7,balanced_j,625,626608196,1506
36,0.16000000000000003,0.0025000000000000005,0.8,0.2,P7,balanced_j,625,626608197,1507
48,0.16000000000000003,0.0025000000000000005,0.8,0.2,P7,balanced_j,625,626608198,1508
60,0.16000000000000003,0.0025000000000000005,0.8,0.2,P7,balanced_j,625,626608199,1509
72,0.16000000000000003,0.0025000000000000005,0.8,0.2,P7,balanced_j,625,626608200,1510
24,0.0025000000000000005,0.04000000000000001,0.8,0.2,P7,balanced_j,625,626608201,1511
36,0.0025000000000000005,0.04000000000000001,0.8,0.2,P7,balanced_j,625,626608202,1512
48,0.0025000000000000005,0.04000000000000001,0.8,0.2,P7,balanced_j,625,626608203,1513
60,0.0025000000000000005,0.04000000000000001,0.8,0.2,P7,balanced_j,625,626608204,1514
72,0.0025000000000000005,0.04000000000000001,0.8,0.2,P7,balanced_j,625,626608205,1515
24,0.16000000000000003,0.04000000000000001,0.8,0.2,P7,balanced_j,625,626608206,1516
36,0.16000000000000003,0.04000000000000001,0.8,0.2,P7,balanced_j,625,626608207,1517
48,0.16000000000000003,0.04000000000000001,0.8,0.2,P7,balanced_j,625,626608208,1518
60,0.16000000000000003,0.04000000000000001,0.8,0.2,P7,balanced_j,625,626608209,1519
72,0.16000000000000003,0.04000000000000001,0.8,0.2,P7,balanced_j,625,626608210,1520
24,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P7,balanced_j,625,626608211,1521
36,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P7,balanced_j,625,626608212,1522
48,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P7,balanced_j,625,626608213,1523
60,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P7,balanced_j,625,626608214,1524
72,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P7,balanced_j,625,626608215,1525
24,0.16000000000000003,0.0025000000000000005,0.2,0.4,P7,balanced_j,625,626608216,1526
36,0.16000000000000003,0.0025000000000000005,0.2,0.4,P7,balanced_j,625,626608217,1527
48,0.16000000000000003,0.0025000000000000005,0.2,0.4,P7,balanced_j,625,626608218,1528
60,0.16000000000000003,0.0025000000000000005,0.2,0.4,P7,balanced_j,625,626608219,1529
72,0.16000000000000003,0.0025000000000000005,0.2,0.4,P7,balanced_j,625,626608220,1530
24,0.0025000000000000005,0.04000000000000001,0.2,0.4,P7,balanced_j,625,626608221,1531
36,0.0025000000000000005,0.04000000000000001,0.2,0.4,P7,balanced_j,625,626608222,1532
48,0.0025000000000000005,0.04000000000000001,0.2,0.4,P7,balanced_j,625,626608223,1533
60,0.0025000000000000005,0.04000000000000001,0.2,0.4,P7,balanced_j,625,626608224,1534
72,0.0025000000000000005,0.04000000000000001,0.2,0.4,P7,balanced_j,625,626608225,1535
24,0.16000000000000003,0.04000000000000001,0.2,0.4,P7,balanced_j,625,626608226,1536
36,0.16000000000000003,0.04000000000000001,0.2,0.4,P7,balanced_j,625,626608227,1537
48,0.16000000000000003,0.04000000000000001,0.2,0.4,P7,balanced_j,625,626608228,1538
60,0.16000000000000003,0.04000000000000001,0.2,0.4,P7,balanced_j,625,626608229,1539
72,0.16000000000000003,0.04000000000000001,0.2,0.4,P7,balanced_j,625,626608230,1540
24,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P7,balanced_j,625,626608231,1541
36,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P7,balanced_j,625,626608232,1542
48,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P7,balanced_j,625,626608233,1543
60,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P7,balanced_j,625,626608234,1544
72,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P7,balanced_j,625,626608235,1545
24,0.16000000000000003,0.0025000000000000005,0.8,0.4,P7,balanced_j,625,626608236,1546
36,0.16000000000000003,0.0025000000000000005,0.8,0.4,P7,balanced_j,625,626608237,1547
48,0.16000000000000003,0.0025000000000000005,0.8,0.4,P7,balanced_j,625,626608238,1548
60,0.16000000000000003,0.0025000000000000005,0.8,0.4,P7,balanced_j,625,626608239,1549
72,0.16000000000000003,0.0025000000000000005,0.8,0.4,P7,balanced_j,625,626608240,1550
24,0.0025000000000000005,0.04000000000000001,0.8,0.4,P7,balanced_j,625,626608241,1551
36,0.0025000000000000005,0.04000000000000001,0.8,0.4,P7,balanced_j,625,626608242,1552
48,0.0025000000000000005,0.04000000000000001,0.8,0.4,P7,balanced_j,625,626608243,1553
60,0.0025000000000000005,0.04000000000000001,0.8,0.4,P7,balanced_j,625,626608244,1554
72,0.0025000000000000005,0.04000000000000001,0.8,0.4,P7,balanced_j,625,626608245,1555
24,0.16000000000000003,0.04000000000000001,0.8,0.4,P7,balanced_j,625,626608246,1556
36,0.16000000000000003,0.04000000000000001,0.8,0.4,P7,balanced_j,625,626608247,1557
48,0.16000000000000003,0.04000000000000001,0.8,0.4,P7,balanced_j,625,626608248,1558
60,0.16000000000000003,0.04000000000000001,0.8,0.4,P7,balanced_j,625,626608249,1559
72,0.16000000000000003,0.04000000000000001,0.8,0.4,P7,balanced_j,625,626608250,1560
24,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P7,balanced_j,625,626608251,1561
36,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P7,balanced_j,625,626608252,1562
48,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P7,balanced_j,625,626608253,1563
60,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P7,balanced_j,625,626608254,1564
72,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P7,balanced_j,625,626608255,1565
24,0.16000000000000003,0.0025000000000000005,0.2,0.6,P7,balanced_j,625,626608256,1566
36,0.16000000000000003,0.0025000000000000005,0.2,0.6,P7,balanced_j,625,626608257,1567
48,0.16000000000000003,0.0025000000000000005,0.2,0.6,P7,balanced_j,625,626608258,1568
60,0.16000000000000003,0.0025000000000000005,0.2,0.6,P7,balanced_j,625,626608259,1569
72,0.16000000000000003,0.0025000000000000005,0.2,0.6,P7,balanced_j,625,626608260,1570
24,0.0025000000000000005,0.04000000000000001,0.2,0.6,P7,balanced_j,625,626608261,1571
36,0.0025000000000000005,0.04000000000000001,0.2,0.6,P7,balanced_j,625,626608262,1572
48,0.0025000000000000005,0.04000000000000001,0.2,0.6,P7,balanced_j,625,626608263,1573
60,0.0025000000000000005,0.04000000000000001,0.2,0.6,P7,balanced_j,625,626608264,1574
72,0.0025000000000000005,0.04000000000000001,0.2,0.6,P7,balanced_j,625,626608265,1575
24,0.16000000000000003,0.04000000000000001,0.2,0.6,P7,balanced_j,625,626608266,1576
36,0.16000000000000003,0.04000000000000001,0.2,0.6,P7,balanced_j,625,626608267,1577
48,0.16000000000000003,0.04000000000000001,0.2,0.6,P7,balanced_j,625,626608268,1578
60,0.16000000000000003,0.04000000000000001,0.2,0.6,P7,balanced_j,625,626608269,1579
72,0.16000000000000003,0.04000000000000001,0.2,0.6,P7,balanced_j,625,626608270,1580
24,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P7,balanced_j,625,626608271,1581
36,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P7,balanced_j,625,626608272,1582
48,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P7,balanced_j,625,626608273,1583
60,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P7,balanced_j,625,626608274,1584
72,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P7,balanced_j,625,626608275,1585
24,0.16000000000000003,0.0025000000000000005,0.8,0.6,P7,balanced_j,625,626608276,1586
36,0.16000000000000003,0.0025000000000000005,0.8,0.6,P7,balanced_j,625,626608277,1587
48,0.16000000000000003,0.0025000000000000005,0.8,0.6,P7,balanced_j,625,626608278,1588
60,0.16000000000000003,0.0025000000000000005,0.8,0.6,P7,balanced_j,625,626608279,1589
72,0.16000000000000003,0.0025000000000000005,0.8,0.6,P7,balanced_j,625,626608280,1590
24,0.0025000000000000005,0.04000000000000001,0.8,0.6,P7,balanced_j,625,626608281,1591
36,0.0025000000000000005,0.04000000000000001,0.8,0.6,P7,balanced_j,625,626608282,1592
48,0.0025000000000000005,0.04000000000000001,0.8,0.6,P7,balanced_j,625,626608283,1593
60,0.0025000000000000005,0.04000000000000001,0.8,0.6,P7,balanced_j,625,626608284,1594
72,0.0025000000000000005,0.04000000000000001,0.8,0.6,P7,balanced_j,625,626608285,1595
24,0.16000000000000003,0.04000000000000001,0.8,0.6,P7,balanced_j,625,626608286,1596
36,0.16000000000000003,0.04000000000000001,0.8,0.6,P7,balanced_j,625,626608287,1597
48,0.16000000000000003,0.04000000000000001,0.8,0.6,P7,balanced_j,625,626608288,1598
60,0.16000000000000003,0.04000000000000001,0.8,0.6,P7,balanced_j,625,626608289,1599
72,0.16000000000000003,0.04000000000000001,0.8,0.6,P7,balanced_j,625,626608290,1600
24,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P7,balanced_j,625,626608291,1601
36,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P7,balanced_j,625,626608292,1602
48,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P7,balanced_j,625,626608293,1603
60,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P7,balanced_j,625,626608294,1604
72,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P7,balanced_j,625,626608295,1605
24,0.16000000000000003,0.0025000000000000005,0.2,0.8,P7,balanced_j,625,626608296,1606
36,0.16000000000000003,0.0025000000000000005,0.2,0.8,P7,balanced_j,625,626608297,1607
48,0.16000000000000003,0.0025000000000000005,0.2,0.8,P7,balanced_j,625,626608298,1608
60,0.16000000000000003,0.0025000000000000005,0.2,0.8,P7,balanced_j,625,626608299,1609
72,0.16000000000000003,0.0025000000000000005,0.2,0.8,P7,balanced_j,625,626608300,1610
24,0.0025000000000000005,0.04000000000000001,0.2,0.8,P7,balanced_j,625,626608301,1611
36,0.0025000000000000005,0.04000000000000001,0.2,0.8,P7,balanced_j,625,626608302,1612
48,0.0025000000000000005,0.04000000000000001,0.2,0.8,P7,balanced_j,625,626608303,1613
60,0.0025000000000000005,0.04000000000000001,0.2,0.8,P7,balanced_j,625,626608304,1614
72,0.0025000000000000005,0.04000000000000001,0.2,0.8,P7,balanced_j,625,626608305,1615
24,0.16000000000000003,0.04000000000000001,0.2,0.8,P7,balanced_j,625,626608306,1616
36,0.16000000000000003,0.04000000000000001,0.2,0.8,P7,balanced_j,625,626608307,1617
48,0.16000000000000003,0.04000000000000001,0.2,0.8,P7,balanced_j,625,626608308,1618
60,0.16000000000000003,0.04000000000000001,0.2,0.8,P7,balanced_j,625,626608309,1619
72,0.16000000000000003,0.04000000000000001,0.2,0.8,P7,balanced_j,625,626608310,1620
24,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P7,balanced_j,625,626608311,1621
36,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P7,balanced_j,625,626608312,1622
48,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P7,balanced_j,625,626608313,1623
60,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P7,balanced_j,625,626608314,1624
72,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P7,balanced_j,625,626608315,1625
